image_id,p_x,p_rot
calib_00088,0.9995399713516235,0.00027000904083251953
calib_00089,0.8258000016212463,0.0019699931144714355
calib_00090,0.2560799717903137,0.08171999454498291
calib_00091,0.3873100280761719,0.7683799862861633
calib_00092,0.5061900019645691,0.9616199731826782
calib_00093,0.002160012722015381,0.0406000018119812
calib_00094,3.999471664428711e-05,0.9333400130271912
calib_00095,0.9981300234794617,0.9974499940872192
calib_00096,0.9999799728393555,0.9800900220870972
calib_00097,0.9882199764251709,0.9828299880027771
calib_00098,0.781499981880188,0.9768700003623962
calib_00099,0.5640400052070618,0.028880000114440918
calib_00100,0.485289990901947,0.6138499975204468
calib_00101,0.04510998725891113,0.7490599751472473
calib_00102,0.0033699870109558105,0.006229996681213379
calib_00103,6.99758529663086e-05,0.9399300217628479
calib_00104,0.15539997816085815,0.47325998544692993
calib_00105,0.0013300180435180664,0.8194900155067444
calib_00106,0.9981399774551392,0.9873600006103516
calib_00107,0.0020099878311157227,0.9843800067901611
calib_00108,0.8380100131034851,0.029510021209716797
calib_00109,0.6446700096130371,0.4148300290107727
calib_00110,0.07156002521514893,0.0015900135040283203
calib_00111,0.31689000129699707,0.3418999910354614
calib_00112,0.08386999368667603,0.015999972820281982
calib_00113,0.410040020942688,0.549310028553009
calib_00114,0.0002200007438659668,0.9394400119781494
calib_00115,0.0,0.9998300075531006
calib_00116,0.2625499963760376,0.19863998889923096
calib_00117,0.9999200105667114,0.99822998046875
calib_00118,0.013130009174346924,0.008710026741027832
calib_00119,0.7456499934196472,0.46369999647140503
calib_00120,0.8318600058555603,0.5225099921226501
calib_00121,0.00011998414993286133,0.04544997215270996
calib_00122,0.015559971332550049,0.05826002359390259
calib_00123,0.04168999195098877,0.9802899956703186
calib_00124,0.9995899796485901,1.0013580322265625e-05
calib_00125,0.5696200132369995,0.7253599762916565
calib_00126,0.28794997930526733,0.520579993724823
calib_00127,0.3214300274848938,0.7480199933052063
calib_00128,1.0013580322265625e-05,2.002716064453125e-05
calib_00129,0.486549973487854,0.7667099833488464
calib_00130,0.3393999934196472,0.5982999801635742
calib_00131,0.0011100172996520996,0.013880014419555664
calib_00132,0.9945499897003174,0.9996799826622009
calib_00133,0.4425399899482727,0.7782899737358093
calib_00134,0.0,0.9562900066375732
calib_00135,0.6604499816894531,0.9249699711799622
calib_00136,0.5235499739646912,0.9182299971580505
calib_00137,0.14235997200012207,0.02026998996734619
calib_00138,0.9817500114440918,0.9599499702453613
calib_00139,0.0850600004196167,0.9583399891853333
calib_00140,0.0007200241088867188,0.3975300192832947
calib_00141,0.5177299976348877,0.5425699949264526
calib_00142,0.5415800213813782,0.0011299848556518555
calib_00143,0.01230001449584961,0.9991899728775024
calib_00144,0.972350001335144,2.002716064453125e-05
calib_00145,0.9914799928665161,0.3324900269508362
calib_00146,0.40083998441696167,0.34564000368118286
calib_00147,0.21973997354507446,0.730650007724762
calib_00148,0.7233800292015076,0.7395200133323669
calib_00149,0.9481800198554993,0.003560006618499756
calib_00150,0.19999998807907104,0.29820001125335693
calib_00151,0.4022499918937683,0.26854997873306274
calib_00152,0.25151002407073975,0.6291599869728088
calib_00153,0.15464997291564941,0.20886999368667603
calib_00154,0.06647002696990967,0.0019199848175048828
calib_00155,0.5643799901008606,0.1337900161743164
calib_00156,0.4487000107765198,0.5762799978256226
calib_00157,0.9803799986839294,0.9822999835014343
calib_00158,0.7812700271606445,0.29523998498916626
calib_00159,0.28970998525619507,0.6738899946212769
calib_00160,0.4150199890136719,0.012070000171661377
calib_00161,0.047209978103637695,0.39232999086380005
calib_00162,0.9441099762916565,0.01576000452041626
calib_00163,0.13809001445770264,0.6695700287818909
calib_00164,0.03705000877380371,0.9446499943733215
calib_00165,0.8382899761199951,0.8703100085258484
calib_00166,0.03281998634338379,0.5661299824714661
calib_00167,0.9966800212860107,0.022339999675750732
calib_00168,0.1972600221633911,0.009670019149780273
calib_00169,0.9667500257492065,0.9995899796485901
calib_00170,0.015049993991851807,0.7176100015640259
calib_00171,0.9462699890136719,0.04376000165939331
calib_00172,0.032379984855651855,0.0013599991798400879
calib_00173,0.8009700179100037,0.7516099810600281
calib_00174,0.00718998908996582,0.008549988269805908
calib_00175,0.011740028858184814,0.9958199858665466
calib_00176,0.12897998094558716,0.047299981117248535
calib_00177,0.07059001922607422,0.0675399899482727
calib_00178,0.0017399787902832031,0.058510005474090576
calib_00179,0.042639970779418945,0.9175699949264526
calib_00180,0.01876002550125122,0.946940004825592
calib_00181,0.003019988536834717,0.3582000136375427
calib_00182,0.9993100166320801,0.9982500076293945
calib_00183,0.842960000038147,0.9830899834632874
calib_00184,0.6714299917221069,0.997160017490387
calib_00185,0.8698700070381165,0.9579799771308899
calib_00186,0.0020800232887268066,0.5001000165939331
calib_00187,0.11374002695083618,0.6054099798202515
calib_00188,0.9410600066184998,0.1426299810409546
calib_00189,0.9836999773979187,0.9577599763870239
calib_00190,0.1805400252342224,0.1042100191116333
calib_00191,0.7081000208854675,0.0004000067710876465
calib_00192,0.4407299757003784,0.5145699977874756
calib_00193,0.01883000135421753,0.11009001731872559
calib_00194,0.7958999872207642,0.47701001167297363
calib_00195,0.887690007686615,0.4083799719810486
calib_00196,0.6668800115585327,0.9957299828529358
calib_00197,0.0012500286102294922,0.000670015811920166
calib_00198,0.3742300271987915,0.8832799792289734
calib_00199,2.9981136322021484e-05,0.36646997928619385
calib_00200,0.5841000080108643,0.333079993724823
calib_00201,0.12269997596740723,0.16074001789093018
calib_00202,0.9081799983978271,0.6543099880218506
calib_00203,0.016700029373168945,0.04782998561859131
calib_00204,0.46806997060775757,0.04034000635147095
calib_00205,0.7238799929618835,0.914870023727417
calib_00206,0.3098199963569641,0.7356399893760681
calib_00207,0.1352900266647339,0.902239978313446
calib_00208,0.029519975185394287,0.02893000841140747
calib_00209,0.9994900226593018,0.9973099827766418
calib_00210,0.017979979515075684,0.001640021800994873
calib_00211,0.4483199715614319,0.4199399948120117
calib_00212,0.8026599884033203,0.9776099920272827
calib_00213,0.8013200163841248,0.2690899968147278
calib_00214,0.0015599727630615234,0.012589991092681885
calib_00215,0.9649099707603455,0.8962100148200989
calib_00216,0.0003399848937988281,0.713890016078949
calib_00217,0.23316997289657593,0.08886998891830444
calib_00218,0.3695499897003174,0.0420299768447876
calib_00219,0.02114999294281006,0.9803299903869629
calib_00220,0.0028799772262573242,2.9981136322021484e-05
calib_00221,0.9907900094985962,0.999970018863678
calib_00222,0.07986998558044434,0.007790029048919678
calib_00223,0.1176300048828125,0.00038999319076538086
calib_00224,0.37546002864837646,0.3384699821472168
calib_00225,0.3722100257873535,0.11913001537322998
calib_00226,0.004519999027252197,0.0003399848937988281
calib_00227,0.5172500014305115,0.7065600156784058
calib_00228,0.172510027885437,0.8072699904441833
calib_00229,0.11017000675201416,0.9159799814224243
calib_00230,0.0751199722290039,0.01662999391555786
calib_00231,0.9000700116157532,0.801110029220581
calib_00232,0.006959974765777588,0.010680019855499268
calib_00233,0.0364300012588501,0.2674400210380554
calib_00234,0.8510400056838989,0.10861998796463013
calib_00235,0.0073400139808654785,0.0005599856376647949
calib_00236,0.0008900165557861328,0.9976099729537964
calib_00237,0.004320025444030762,0.9999799728393555
calib_00238,0.002629995346069336,0.22269999980926514
calib_00239,0.24276000261306763,0.5392000079154968
calib_00240,0.5207399725914001,0.7372900247573853
calib_00241,0.00034999847412109375,0.9648299813270569
calib_00242,0.7796499729156494,0.48277002573013306
calib_00243,0.7831500172615051,0.9271100163459778
calib_00244,0.4435200095176697,0.5597400069236755
calib_00245,0.9779000282287598,0.08319997787475586
calib_00246,0.9513499736785889,0.9958400130271912
calib_00247,0.05065000057220459,0.7777400016784668
calib_00248,0.005469977855682373,0.0018600225448608398
calib_00249,0.5523200035095215,0.8128700256347656
calib_00250,0.010249972343444824,0.0011900067329406738
calib_00251,0.828249990940094,0.4056900143623352
calib_00252,0.0008199810981750488,0.5054799914360046
calib_00253,0.13008999824523926,0.47008001804351807
calib_00254,0.0025699734687805176,0.9980199933052063
calib_00255,0.12318998575210571,0.00027000904083251953
calib_00256,0.0009199976921081543,0.00015997886657714844
calib_00257,0.9533500075340271,0.03315997123718262
calib_00258,0.9797400236129761,0.9926599860191345
calib_00259,0.9713900089263916,0.960349977016449
calib_00260,0.9722999930381775,0.985319972038269
calib_00261,9.000301361083984e-05,0.9578800201416016
calib_00262,0.6368299722671509,0.9821599721908569
calib_00263,0.9863799810409546,0.9820200204849243
calib_00264,0.9842600226402283,0.9333599805831909
calib_00265,0.9917700290679932,0.9299600124359131
calib_00266,0.44221997261047363,0.2555699944496155
calib_00267,0.16038000583648682,0.20187997817993164
calib_00268,0.3995100259780884,0.8708599805831909
calib_00269,0.0026199817657470703,6.99758529663086e-05
calib_00270,0.0014899969100952148,0.03913998603820801
calib_00271,0.003809988498687744,0.004350006580352783
calib_00272,0.5876200199127197,0.9516500234603882
calib_00273,0.01744997501373291,0.9069300293922424
calib_00274,0.3617200255393982,0.027960002422332764
calib_00275,0.004559993743896484,0.0006600022315979004
calib_00276,0.025919973850250244,0.8079100251197815
calib_00277,0.5854899883270264,0.4495900273323059
calib_00278,0.07933002710342407,0.010569989681243896
calib_00279,0.8048999905586243,0.7261999845504761
calib_00280,0.8412399888038635,0.9932199716567993
calib_00281,2.002716064453125e-05,0.9957299828529358
calib_00282,0.6886199712753296,0.05220001935958862
calib_00283,0.9999399781227112,0.0
calib_00284,0.0007200241088867188,0.05128002166748047
calib_00285,0.004739999771118164,0.9827700257301331
calib_00286,0.9872599840164185,0.9704700112342834
calib_00287,9.000301361083984e-05,0.02661001682281494
calib_00288,0.00019997358322143555,0.0006899833679199219
calib_00289,0.10658997297286987,0.1197199821472168
calib_00290,0.9885900020599365,0.9689800143241882
calib_00291,0.30396002531051636,0.028490006923675537
calib_00292,6.002187728881836e-05,0.03949999809265137
calib_00293,0.0028200149536132812,0.6806399822235107
calib_00294,0.9933199882507324,0.9955899715423584
calib_00295,0.03158998489379883,0.2049499750137329
calib_00296,0.00523000955581665,0.0003600120544433594
calib_00297,0.010689973831176758,0.008949995040893555
calib_00298,0.00014001131057739258,0.9966099858283997
calib_00299,0.3190000057220459,0.12081998586654663
calib_00300,0.9999499917030334,0.014029979705810547
calib_00301,0.07740002870559692,0.5523499846458435
calib_00302,0.06738001108169556,0.7067499756813049
calib_00303,0.7589200139045715,0.21217000484466553
calib_00304,0.11048001050949097,0.91389000415802
calib_00305,7.998943328857422e-05,0.760860025882721
calib_00306,3.999471664428711e-05,2.002716064453125e-05
calib_00307,0.8635900020599365,0.4613400101661682
calib_00308,0.006730020046234131,0.0023999810218811035
calib_00309,0.9762499928474426,0.9668200016021729
calib_00310,0.9694600105285645,0.841480016708374
calib_00311,0.2620599865913391,0.989139974117279
calib_00312,0.2080100178718567,0.2808399796485901
calib_00313,0.036289989948272705,0.3618699908256531
calib_00314,0.008490025997161865,0.001600027084350586
calib_00315,2.9981136322021484e-05,0.4228900074958801
calib_00316,0.0002200007438659668,0.004260003566741943
calib_00317,0.3999900221824646,0.0
calib_00318,0.29531997442245483,0.015500009059906006
calib_00319,0.0018500089645385742,0.9838500022888184
calib_00320,0.00024002790451049805,0.009360015392303467
calib_00321,0.92153000831604,0.9988099932670593
calib_00322,0.36371999979019165,0.9833400249481201
calib_00323,0.922730028629303,0.0
calib_00324,0.9523800015449524,0.7308800220489502
calib_00325,0.04492002725601196,0.025399982929229736
calib_00326,0.6162899732589722,0.0036699771881103516
calib_00327,0.0027700066566467285,2.002716064453125e-05
calib_00328,0.18340998888015747,0.31160998344421387
calib_00329,0.9989200234413147,5.0008296966552734e-05
calib_00330,0.6216800212860107,0.29106998443603516
calib_00331,0.9611799716949463,0.6577399969100952
calib_00332,0.0013499855995178223,0.018159985542297363
calib_00333,0.5351099967956543,0.8054999709129333
calib_00334,0.013220012187957764,0.9641900062561035
calib_00335,0.0013499855995178223,0.07578998804092407
calib_00336,0.9902600049972534,0.9627199769020081
calib_00337,0.007330000400543213,0.06970000267028809
calib_00338,0.9979699850082397,6.002187728881836e-05
calib_00339,0.8112099766731262,0.5748400092124939
calib_00340,0.7021499872207642,0.7671800255775452
calib_00341,0.0005499720573425293,0.9995999932289124
calib_00342,0.061730027198791504,0.4024900197982788
calib_00343,0.20129001140594482,0.9399399757385254
calib_00344,0.8223699927330017,0.17283999919891357
calib_00345,0.9295300245285034,0.9896399974822998
calib_00346,0.6666200160980225,0.3787500262260437
calib_00347,0.0,0.0
calib_00348,0.8023999929428101,0.2753099799156189
calib_00349,0.7166399955749512,0.841920018196106
calib_00350,0.014240026473999023,0.44991999864578247
calib_00351,0.8807600140571594,0.4220700263977051
calib_00352,0.26152998208999634,0.7503899931907654
calib_00353,0.030920028686523438,0.03061002492904663
calib_00354,0.06575000286102295,0.00923001766204834
calib_00355,0.9936299920082092,0.00011998414993286133
calib_00356,0.0014399886131286621,0.0009499788284301758
calib_00357,0.0005499720573425293,0.33876001834869385
calib_00358,0.8098499774932861,0.1814500093460083
calib_00359,0.0,1.0
calib_00360,0.9007599949836731,0.24474000930786133
calib_00361,0.0004000067710876465,0.5531799793243408
calib_00362,0.0,0.9992300271987915
calib_00363,0.8849599957466125,0.6654000282287598
calib_00364,0.9345200061798096,0.9986100196838379
calib_00365,0.9789599776268005,0.9893800020217896
calib_00366,0.01924997568130493,0.08101999759674072
calib_00367,0.9503999948501587,0.3251799941062927
calib_00368,0.35048002004623413,0.7237300276756287
calib_00369,0.19178998470306396,0.8291000127792358
calib_00370,0.7439900040626526,0.019110023975372314
calib_00371,0.9665399789810181,0.036260008811950684
calib_00372,0.15136998891830444,0.42799997329711914
calib_00373,0.9492499828338623,0.03149998188018799
calib_00374,7.998943328857422e-05,0.0003399848937988281
calib_00375,0.8245900273323059,0.9899799823760986
calib_00376,0.7846699953079224,0.3235200047492981
calib_00377,0.6279100179672241,0.02324998378753662
calib_00378,0.9782699942588806,0.00027000904083251953
calib_00379,0.5738400220870972,0.6610299944877625
calib_00380,0.0001900196075439453,0.868619978427887
calib_00381,0.9688100218772888,0.6821200251579285
calib_00382,0.8805999755859375,0.00010001659393310547
calib_00383,0.5232800245285034,0.6935999989509583
calib_00384,0.9348700046539307,0.6992499828338623
calib_00385,0.6301299929618835,0.01831001043319702
calib_00386,0.311240017414093,0.023750007152557373
calib_00387,0.0006899833679199219,0.0012199878692626953
calib_00388,0.9873999953269958,0.021099984645843506
calib_00389,0.9670699834823608,0.07135999202728271
calib_00390,0.8720300197601318,0.281279981136322
calib_00391,0.0011299848556518555,0.0009499788284301758
calib_00392,0.993910014629364,0.9995099902153015
calib_00393,0.058879971504211426,0.7615500092506409
calib_00394,0.9066200256347656,0.675029993057251
calib_00395,0.23300999402999878,0.5966399908065796
calib_00396,0.0004400014877319336,0.00016999244689941406
calib_00397,0.33562999963760376,0.906029999256134
calib_00398,0.0006099939346313477,0.0009800195693969727
calib_00399,0.8650500178337097,0.3795199990272522
calib_00400,0.018689990043640137,0.9295899868011475
calib_00401,0.8605200052261353,0.2319200038909912
calib_00402,2.002716064453125e-05,0.31306999921798706
calib_00403,0.012719988822937012,0.0009400248527526855
calib_00404,0.857420027256012,0.4927399754524231
calib_00405,0.22288000583648682,0.652970016002655
calib_00406,0.7652900218963623,0.48655998706817627
calib_00407,0.994159996509552,0.0008800029754638672
calib_00408,0.6543999910354614,0.008189976215362549
calib_00409,0.999530017375946,0.005580008029937744
calib_00410,0.4009699821472168,0.5696600079536438
calib_00411,0.0002499818801879883,0.6785500049591064
calib_00412,0.8917199969291687,0.24169999361038208
calib_00413,0.0020499825477600098,0.005360007286071777
calib_00414,0.9875100255012512,0.9915000200271606
calib_00415,0.5344300270080566,0.041610002517700195
calib_00416,0.9221799969673157,0.9369300007820129
calib_00417,0.08925998210906982,0.9984899759292603
calib_00418,0.3721100091934204,0.5598400235176086
calib_00419,0.9497799873352051,0.9947500228881836
calib_00420,0.09836000204086304,0.0739399790763855
calib_00421,7.998943328857422e-05,0.00046002864837646484
calib_00422,0.05518001317977905,0.8182700276374817
calib_00423,0.1555200219154358,0.9251899719238281
calib_00424,0.9404600262641907,3.999471664428711e-05
calib_00425,0.987280011177063,0.9927700161933899
calib_00426,1.0013580322265625e-05,0.952180027961731
calib_00427,0.8439099788665771,0.15420001745224
calib_00428,9.000301361083984e-05,0.021870017051696777
calib_00429,5.0008296966552734e-05,0.9996600151062012
calib_00430,0.0010700225830078125,0.0021499991416931152
calib_00431,0.95319002866745,0.13186997175216675
calib_00432,0.7809799909591675,0.3436400294303894
calib_00433,6.002187728881836e-05,0.4596499800682068
calib_00434,0.2588300108909607,0.27597999572753906
calib_00435,0.37682002782821655,0.15070998668670654
calib_00436,0.005630016326904297,0.015290021896362305
calib_00437,0.7442200183868408,0.6019300222396851
calib_00438,0.079010009765625,0.44106000661849976
calib_00439,6.99758529663086e-05,0.002070009708404541
calib_00440,0.9621800184249878,0.29308998584747314
calib_00441,0.12461000680923462,0.9167699813842773
calib_00442,0.9118800163269043,0.921999990940094
calib_00443,0.3107900023460388,0.26749998331069946
calib_00444,0.9811099767684937,0.00028002262115478516
calib_00445,0.07564997673034668,0.04514002799987793
calib_00446,0.00019997358322143555,0.8062800168991089
calib_00447,0.4502900242805481,0.47016000747680664
calib_00448,0.8375399708747864,0.08449000120162964
calib_00449,0.011609971523284912,0.06775999069213867
calib_00450,0.9584500193595886,0.9930599927902222
calib_00451,0.9988700151443481,0.0001500248908996582
calib_00452,0.14486998319625854,0.15994000434875488
calib_00453,0.461139976978302,0.27959001064300537
calib_00454,0.024479985237121582,0.07030999660491943
calib_00455,0.00857001543045044,0.13823002576828003
calib_00456,0.33713001012802124,0.3118699789047241
calib_00457,0.5286700129508972,0.5642600059509277
calib_00458,0.00010001659393310547,0.9876700043678284
calib_00459,0.06827998161315918,0.5425699949264526
calib_00460,0.1933000087738037,0.9087700247764587
calib_00461,0.41895002126693726,0.5688599944114685
calib_00462,0.06602001190185547,0.9275400042533875
calib_00463,0.4494600296020508,0.017960011959075928
calib_00464,0.2763199806213379,0.49664998054504395
calib_00465,0.7327200174331665,0.5060799717903137
calib_00466,0.6677299737930298,0.2764599919319153
calib_00467,0.0016499757766723633,0.004559993743896484
calib_00468,0.9944700002670288,0.9396100044250488
calib_00469,0.6654000282287598,0.9195899963378906
calib_00470,0.01621001958847046,0.007200002670288086
calib_00471,0.9271199703216553,0.5489599704742432
calib_00472,0.7286900281906128,0.689079999923706
calib_00473,0.06409001350402832,0.024739980697631836
calib_00474,0.6854100227355957,0.2529199719429016
calib_00475,0.007290005683898926,0.020820021629333496
calib_00476,0.9998499751091003,0.6791399717330933
calib_00477,0.7628800272941589,0.7126799821853638
calib_00478,0.14459997415542603,0.612280011177063
calib_00479,0.01016002893447876,0.9998300075531006
calib_00480,0.9688299894332886,0.5795800089836121
calib_00481,0.9994500279426575,0.996150016784668
calib_00482,0.23711997270584106,0.09152001142501831
calib_00483,0.0017799735069274902,0.99617999792099
calib_00484,0.00023001432418823242,0.0001900196075439453
calib_00485,0.18004000186920166,0.021879971027374268
calib_00486,0.7103300094604492,0.35523998737335205
calib_00487,0.00031000375747680664,0.0003600120544433594
calib_00488,0.8225799798965454,0.02902001142501831
calib_00489,0.8311700224876404,0.9269000291824341
calib_00490,0.6893900036811829,0.5412499904632568
calib_00491,0.0021200180053710938,0.011070013046264648
calib_00492,0.0023099780082702637,0.9996299743652344
calib_00493,0.6368499994277954,0.7396299839019775
calib_00494,0.28355997800827026,0.00989997386932373
calib_00495,0.3531399965286255,0.02081000804901123
calib_00496,0.961870014667511,0.6581699848175049
calib_00497,0.08733999729156494,0.030009984970092773
calib_00498,0.5778399705886841,0.0004900097846984863
calib_00499,0.9642300009727478,0.976069986820221
calib_00500,0.9831799864768982,0.9082900285720825
calib_00501,0.9973800182342529,0.9988200068473816
calib_00502,0.9554499983787537,0.06001001596450806
calib_00503,0.24000000953674316,0.102649986743927
calib_00504,0.009169995784759521,0.006980001926422119
calib_00505,0.03440999984741211,0.28842997550964355
calib_00506,0.03670001029968262,0.9994999766349792
calib_00507,0.09569001197814941,0.45503002405166626
calib_00508,0.0001800060272216797,0.0008900165557861328
calib_00509,0.05651998519897461,0.026939988136291504
calib_00510,0.0,0.9995499849319458
calib_00511,9.000301361083984e-05,0.03279000520706177
calib_00512,0.005389988422393799,0.0006499886512756348
calib_00513,0.9643999934196472,0.891290009021759
calib_00514,0.5138800144195557,2.9981136322021484e-05
calib_00515,0.5026000142097473,0.47943997383117676
calib_00516,0.0003600120544433594,0.06415998935699463
calib_00517,0.8310099840164185,0.6974800229072571
calib_00518,0.005370020866394043,0.0033100247383117676
calib_00519,0.09193998575210571,0.9787200093269348
calib_00520,0.11848998069763184,0.9242500066757202
calib_00521,0.01759999990463257,0.999019980430603
calib_00522,0.015680015087127686,0.21482998132705688
calib_00523,0.10469001531600952,0.9582200050354004
calib_00524,0.00034999847412109375,0.0
calib_00525,0.30347001552581787,0.5689399838447571
calib_00526,0.06761997938156128,0.30646002292633057
calib_00527,0.025969982147216797,0.5577300190925598
calib_00528,0.4658300280570984,0.043290019035339355
calib_00529,0.9955599904060364,0.8431100249290466
calib_00530,0.005909979343414307,0.005990028381347656
calib_00531,0.2752699851989746,0.24921000003814697
calib_00532,0.7700999975204468,0.9231699705123901
calib_00533,0.594510018825531,0.7159900069236755
calib_00534,0.95524001121521,0.0
calib_00535,0.0020200014114379883,1.0013580322265625e-05
calib_00536,0.9793400168418884,0.8507099747657776
calib_00537,0.14247000217437744,0.36361002922058105
calib_00538,0.7555500268936157,0.6999099850654602
calib_00539,0.8548200130462646,0.9405999779701233
calib_00540,0.6488800048828125,0.8878600001335144
calib_00541,0.006449997425079346,0.22786998748779297
calib_00542,0.22474002838134766,0.011829972267150879
calib_00543,0.8870700001716614,0.001640021800994873
calib_00544,0.09200000762939453,0.022180020809173584
calib_00545,0.585669994354248,0.05799001455307007
calib_00546,6.002187728881836e-05,0.0019500255584716797
calib_00547,0.8975300192832947,0.008889973163604736
calib_00548,0.7483699917793274,0.0018500089645385742
calib_00549,0.000970005989074707,0.006550014019012451
calib_00550,0.09992998838424683,0.0011799931526184082
calib_00551,0.9662100076675415,0.003000020980834961
calib_00552,0.0010700225830078125,0.012430012226104736
calib_00553,0.0,0.999970018863678
calib_00554,0.986810028553009,0.5864400267601013
calib_00555,0.8687400221824646,0.09312999248504639
calib_00556,0.49835002422332764,0.22025001049041748
calib_00557,0.9745799899101257,0.9976800084114075
calib_00558,0.9217299818992615,0.7946299910545349
calib_00559,0.9998999834060669,0.015039980411529541
calib_00560,0.9996600151062012,0.001399993896484375
calib_00561,0.0014299750328063965,0.9977200031280518
calib_00562,0.03807997703552246,0.5779799818992615
calib_00563,0.9281600117683411,0.6771500110626221
calib_00564,0.9027100205421448,0.7493399977684021
calib_00565,0.9865999817848206,0.9955700039863586
calib_00566,0.9178699851036072,0.9854999780654907
calib_00567,0.9985299706459045,0.9656699895858765
calib_00568,0.8981000185012817,0.484470009803772
calib_00569,0.958549976348877,0.9808300137519836
calib_00570,0.9961299896240234,0.04075002670288086
calib_00571,0.4196699857711792,0.9492200016975403
calib_00572,0.029760003089904785,0.15236002206802368
calib_00573,0.4890199899673462,0.6643099784851074
calib_00574,0.6506699919700623,0.4708300232887268
calib_00575,0.9741399884223938,0.012179970741271973
calib_00576,0.5877500176429749,0.3603600263595581
calib_00577,0.9492400288581848,0.30400997400283813
calib_00578,0.9999899864196777,0.0049700140953063965
calib_00579,0.05708998441696167,0.11080002784729004
